ID_ESTADO,D_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,TIPO_CANDIDATURA,CASILLA,ESTATUS_ACTA,ORDEN,LISTA_NOMINAL_CASILLA,ID_GRUPO,TIPO_RECUENTO,NUM_VOTOS_NULOS,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,TOTAL_VOTOS,BOLETAS_INUTILIZADAS,PAN,PRI,PRD,PVEM,PT,MC,PANAL,PRI_PVEM,PRD_PT_MC,PRD_PT,PRD_MC,PT_MC,ID_MUNICIPIO,LISTA_NOMINAL,VOTOS_RESERVADOS,pan,pri,prd
30,13,4091,1,B,0,1,2,1,446,518,NA,NA,11,0,368,379,NA,167,121,29,2,2,4,2,31,6,4,0,0,187,504,NA,167,154,45
6,1,92,1,C,0,1,2,5,209,665,3,2,11,0,457,468,197,206,168,51,2,13,3,3,7,4,0,0,0,2,649,NA,206,177,71
16,2,1977,4,E,1,1,2,1,494,612,NA,NA,5,0,270,275,NA,51,85,60,5,6,6,7,34,13,2,1,0,89,598,NA,51,124,88
14,15,177,1,C,0,1,2,1,50,588,NA,NA,9,0,314,323,NA,186,97,4,5,1,2,8,10,0,0,1,0,13,574,NA,186,112,8
20,8,524,2,C,0,1,1,5,166,748,3,2,6,0,456,462,288,77,99,144,9,8,18,16,33,46,1,4,1,66,734,NA,77,141,222
6,1,161,4,C,0,1,1,1,398,696,NA,NA,5,0,430,435,NA,119,131,87,3,13,10,15,19,24,7,1,1,5,680,NA,119,153,143
7,5,1117,3,C,0,1,1,6,175,637,3,2,8,0,360,368,NA,32,64,122,20,8,4,10,31,59,8,2,0,77,623,1,32,115,203
30,5,3929,2,C,0,1,2,6,339,643,4,2,16,0,323,339,NA,109,100,59,1,6,6,14,18,6,4,0,0,174,629,1,109,119,81
5,1,27,1,C,0,1,1,1,103,473,NA,NA,5,1,197,202,NA,47,94,22,1,4,1,3,17,6,1,0,0,2,459,NA,47,112,34
9,27,3674,1,B,0,1,1,1,205,711,NA,NA,5,0,397,402,NA,46,64,156,4,4,6,8,28,57,18,2,4,11,697,NA,46,96,247
15,35,2374,2,C,0,1,2,5,89,591,3,2,18,0,426,444,147,177,143,36,0,20,2,3,25,13,6,0,1,50,577,NA,177,168,78
9,9,5222,1,C,0,1,1,5,80,418,2,2,8,0,251,259,159,33,61,76,1,6,6,3,26,31,6,1,1,17,404,NA,33,88,127
9,16,3310,1,C,0,1,1,5,300,555,3,2,13,0,338,351,207,37,49,127,5,9,6,5,19,66,10,5,0,10,541,NA,37,73,223
15,3,2359,1,C,0,1,2,5,151,594,2,2,10,0,389,399,194,79,186,46,2,2,5,8,44,14,1,2,0,49,580,NA,79,232,70
15,14,315,1,B,0,1,1,5,266,653,1,3,9,0,461,470,184,133,104,113,3,6,9,10,38,36,5,2,2,13,639,NA,133,145,173
20,3,1246,3,C,0,1,2,1,245,602,NA,NA,1,0,380,381,NA,54,86,126,6,7,9,9,36,40,5,2,0,227,588,NA,54,128,189
5,1,585,2,C,0,1,1,1,265,632,NA,NA,8,0,305,313,NA,110,99,30,10,8,2,7,21,13,2,2,1,25,618,NA,110,130,58
27,1,853,1,B,0,1,2,1,130,603,NA,NA,10,0,523,533,NA,105,161,221,4,5,2,0,10,13,2,0,0,11,589,NA,105,175,243
25,5,887,3,C,0,1,1,5,195,747,4,2,1,2,432,433,315,85,144,90,2,13,6,12,42,33,3,0,0,6,733,NA,85,188,145
8,9,1111,1,B,0,1,2,1,206,585,NA,NA,31,0,267,298,NA,59,0,0,0,0,0,3,162,43,0,0,0,27,571,NA,59,162,43
2,3,168,2,C,0,1,2,6,348,629,4,2,8,0,301,309,NA,65,118,48,9,9,2,9,22,15,3,1,0,1,615,4,65,149,78
17,5,45,2,C,0,1,1,1,51,687,NA,NA,9,0,447,456,NA,49,132,131,5,10,7,9,29,59,11,4,1,4,673,NA,49,166,223
5,6,1541,1,B,0,1,1,5,473,703,2,2,7,0,312,319,349,89,116,61,2,7,1,12,10,11,2,1,0,35,689,NA,89,128,83
27,2,126,1,B,0,1,2,5,124,429,1,2,16,0,248,264,165,5,96,94,3,4,0,0,15,16,13,2,0,2,415,NA,5,114,129
18,2,612,1,B,0,1,1,5,31,674,1,2,0,0,456,456,217,52,169,101,2,17,12,9,25,58,8,1,2,17,660,NA,52,196,199
13,5,1266,1,C,0,1,1,1,173,735,NA,NA,3,0,419,422,NA,62,103,119,7,10,8,17,35,45,8,4,1,63,721,NA,62,145,195
13,2,1175,1,B,0,1,2,1,475,390,NA,NA,2,0,242,244,NA,65,87,41,12,7,1,3,10,11,4,1,0,59,376,NA,65,109,65
15,2,4510,3,C,0,1,1,5,228,702,1,2,9,0,431,440,0,86,119,126,3,2,6,7,45,31,3,0,3,92,688,NA,86,167,171
15,38,1162,1,C,0,1,1,5,50,704,2,2,14,2,425,439,264,38,147,103,9,2,3,11,61,40,5,3,1,32,690,NA,38,217,157
9,7,1205,1,C,0,1,1,1,115,596,NA,NA,10,0,399,409,NA,58,78,144,2,9,6,6,36,46,13,1,0,5,582,NA,58,116,219
21,10,858,3,C,0,1,2,1,139,748,NA,NA,17,0,345,362,NA,59,72,85,3,9,2,3,40,47,18,6,1,107,734,NA,59,115,168
31,2,855,1,C,0,1,2,1,398,455,NA,NA,9,0,370,379,NA,127,160,33,1,3,2,33,9,2,0,0,0,82,441,NA,127,170,40
16,1,834,2,E,0,1,2,5,229,410,4,3,8,0,175,183,227,11,65,62,0,6,0,1,13,10,7,0,0,50,396,NA,11,78,85
23,2,404,1,B,0,1,2,5,315,464,2,3,6,0,306,312,152,18,98,97,7,23,0,1,11,34,15,0,2,7,450,NA,18,116,171
10,3,1000,1,B,0,1,1,1,471,556,NA,NA,10,0,307,317,NA,109,117,19,5,13,5,6,23,8,1,0,1,23,542,NA,109,145,47
11,8,2932,1,C,0,1,2,1,509,549,NA,NA,4,0,281,285,NA,121,98,13,13,6,1,10,14,5,0,0,0,44,535,NA,121,125,25
11,8,2117,1,C,0,1,1,5,39,420,2,2,3,0,279,282,138,81,91,52,4,4,2,12,15,14,4,0,0,27,406,NA,81,110,76
11,13,1198,1,B,0,1,2,5,261,410,1,2,4,0,246,250,160,98,83,5,37,1,1,8,12,1,0,0,0,18,396,NA,98,132,8
28,6,417,1,C,0,1,2,5,221,711,3,2,8,0,457,465,246,152,162,64,6,3,6,13,26,23,2,0,0,21,697,NA,152,194,98
1,3,161,1,B,0,1,1,5,128,707,1,3,8,0,482,490,217,184,106,99,5,13,10,20,21,17,4,3,0,1,693,NA,184,132,146
28,3,1019,3,C,0,1,1,1,229,701,NA,NA,1,1,288,289,NA,117,85,37,4,5,2,5,20,7,3,1,1,32,687,NA,117,109,56
15,35,4442,2,C,0,1,2,5,273,574,4,2,5,0,381,386,188,16,113,108,1,25,29,11,19,41,10,6,2,89,560,NA,16,133,221
7,9,1716,1,C,0,1,1,5,314,581,2,2,13,0,312,325,256,30,50,87,28,12,16,3,38,41,7,0,0,102,567,NA,30,116,163
21,10,325,2,C,0,1,1,1,40,704,NA,NA,7,0,418,425,NA,138,63,96,2,9,13,11,36,37,9,1,3,42,690,NA,138,101,168
25,1,1988,1,B,0,1,2,5,212,484,1,2,13,0,273,286,198,94,102,36,2,5,6,2,13,11,1,0,1,10,470,NA,94,117,60
8,2,1565,1,B,0,1,1,5,192,602,2,2,8,0,278,286,316,60,75,55,8,11,3,14,21,23,8,0,0,37,588,NA,60,104,100
31,5,843,1,B,0,1,2,5,336,401,2,2,17,0,270,287,113,80,125,34,3,1,1,1,12,7,5,0,1,79,387,NA,80,140,49
15,4,3749,1,B,0,1,1,6,229,713,1,2,4,0,439,443,NA,91,101,100,4,17,11,17,39,45,12,1,1,61,699,1,91,144,187
26,7,1191,1,C,0,1,1,5,149,473,2,2,5,0,322,327,149,86,112,61,1,3,6,6,27,11,4,4,1,64,459,NA,86,140,90
31,3,476,3,C,0,1,1,1,282,741,NA,NA,3,0,404,407,NA,168,115,52,1,6,3,10,24,24,0,1,0,50,727,NA,168,140,86
24,3,711,1,B,0,1,2,5,401,668,2,2,20,0,408,428,239,162,201,11,5,5,1,3,18,2,0,0,0,24,654,NA,162,224,19
28,6,291,1,B,0,1,2,5,109,681,1,2,6,0,414,420,261,176,152,33,2,4,1,4,33,7,1,1,0,12,667,NA,176,187,47
8,6,723,1,C,0,1,1,5,305,446,4,2,1,0,258,259,181,88,71,41,1,9,5,13,19,9,2,0,0,19,432,NA,88,91,66
18,3,848,1,B,0,1,1,1,473,558,NA,NA,10,1,340,350,NA,50,135,78,6,8,2,11,24,20,4,0,1,19,544,NA,50,165,113
16,11,871,1,C,0,1,2,1,120,722,NA,NA,18,0,350,368,NA,95,101,69,11,2,1,11,28,24,5,3,0,51,708,NA,95,140,104
15,30,3064,2,C,0,1,1,5,35,548,4,2,7,0,319,326,222,24,95,117,3,9,3,13,18,30,7,0,0,60,534,NA,24,116,166
14,3,2882,1,B,0,1,2,1,469,265,NA,NA,10,0,152,162,NA,64,68,5,2,0,6,3,4,0,0,0,0,118,251,NA,64,74,11
3,1,225,1,B,0,1,1,1,231,601,NA,NA,11,0,393,404,NA,100,108,60,2,2,16,5,55,38,3,2,2,3,587,NA,100,165,123
26,5,534,1,B,0,1,1,5,182,634,1,2,14,0,298,312,314,185,81,15,3,6,0,5,0,3,0,0,0,49,620,NA,185,84,24
15,36,4388,1,B,0,1,2,5,348,457,1,2,7,0,317,324,133,120,121,49,3,2,1,0,13,0,7,1,0,87,443,NA,120,137,60
25,2,240,1,B,0,1,1,1,335,686,NA,NA,4,0,399,403,NA,111,111,70,7,8,7,7,33,41,3,1,0,1,672,NA,111,151,130
11,5,1699,1,C,0,1,1,1,180,405,NA,NA,2,0,282,284,NA,175,45,30,5,5,2,9,9,1,1,0,0,20,391,NA,175,59,39
26,2,161,1,B,0,1,1,1,227,452,NA,NA,4,0,158,162,NA,49,57,15,5,0,0,2,21,5,4,0,0,30,438,NA,49,83,24
32,2,1393,1,B,0,1,2,1,459,395,NA,NA,3,0,251,254,NA,72,103,32,3,9,1,5,19,2,5,0,0,44,381,NA,72,125,49
30,2,1737,1,C,0,1,2,5,230,486,3,2,21,0,331,352,134,121,127,64,2,3,1,2,7,2,2,0,0,82,472,NA,121,136,72
6,2,217,1,B,0,1,1,5,78,515,1,2,6,0,347,353,164,128,124,37,0,9,7,5,18,16,3,0,0,8,499,NA,128,142,72
5,3,432,1,C,0,1,1,5,356,602,3,2,4,0,258,262,339,91,88,31,4,6,5,8,8,13,3,1,0,18,588,NA,91,100,59
7,3,931,3,E,0,1,2,1,496,425,NA,NA,6,0,293,299,NA,4,131,51,10,3,1,71,4,10,7,1,0,64,411,NA,4,145,73
18,1,544,1,B,0,1,1,5,364,436,2,2,8,0,288,296,134,21,132,86,0,5,2,4,20,16,1,1,0,15,422,NA,21,152,111
14,3,2381,1,B,0,1,2,1,389,527,NA,NA,13,0,286,299,NA,137,93,9,6,2,24,6,8,1,0,0,0,94,513,NA,137,107,36
15,21,2899,1,C,0,1,1,2,218,756,2,2,11,0,452,463,NA,80,143,96,7,5,3,9,61,34,11,3,0,58,742,NA,80,211,152
11,13,679,1,C,0,1,1,5,139,733,2,2,7,0,500,507,225,211,121,69,10,4,0,38,28,15,3,0,1,11,719,NA,211,159,92
22,3,468,1,B,0,1,1,6,296,676,1,2,14,0,514,528,NA,270,93,91,2,9,5,10,18,15,1,0,0,14,662,2,270,113,121
21,8,1921,1,C,0,1,2,1,253,677,NA,NA,15,2,432,447,NA,50,91,87,1,40,10,3,40,86,20,2,0,153,663,NA,50,132,245
16,11,871,2,C,0,1,2,1,121,721,NA,NA,10,0,349,359,NA,85,130,64,7,2,2,10,30,9,9,1,0,51,707,NA,85,167,87
11,1,2405,1,C,0,1,2,5,153,717,3,2,25,0,334,359,356,143,136,17,2,4,0,5,23,4,0,0,0,30,703,NA,143,161,25
5,6,1320,4,C,0,1,1,5,171,682,4,2,3,0,433,436,246,131,103,104,3,13,6,16,18,31,6,2,0,35,668,NA,131,124,162
30,1,3238,1,C,0,1,1,5,262,493,4,2,6,0,277,283,210,137,85,21,1,3,0,2,23,3,2,0,0,133,479,NA,137,109,29
8,7,2243,1,B,0,1,1,1,459,394,NA,NA,5,0,211,216,NA,70,107,1,3,3,3,6,15,0,2,0,1,40,380,NA,70,125,10
9,3,247,1,C,0,1,1,5,368,631,4,2,7,0,427,434,197,70,76,143,4,13,4,7,34,61,8,6,1,2,617,NA,70,114,236
13,1,1403,1,C,0,1,2,6,383,630,4,2,12,0,417,429,NA,101,119,113,3,8,8,17,23,17,6,2,0,72,616,1,101,145,154
30,2,700,1,C,0,1,2,1,29,577,NA,NA,5,1,393,398,NA,145,212,10,2,7,0,2,11,2,1,0,0,37,563,NA,145,225,20
32,3,1210,1,B,0,1,1,6,256,714,2,2,10,0,445,455,NA,87,185,73,8,4,3,8,53,19,3,2,0,39,700,1,87,246,104
2,6,1245,1,C,0,1,1,1,420,611,NA,NA,4,0,288,292,NA,114,49,67,4,6,4,7,14,20,1,2,0,4,597,NA,114,67,100
12,6,1200,1,E,0,1,2,5,243,420,4,2,13,1,230,243,177,1,134,64,6,6,0,2,4,5,7,0,0,28,406,NA,1,144,82
15,36,4319,1,B,0,1,2,1,319,571,NA,NA,5,0,367,372,NA,15,142,161,9,6,10,1,15,3,5,0,0,83,557,NA,15,166,185
15,7,851,4,C,0,1,1,5,328,693,4,2,7,0,455,462,229,100,106,108,5,8,6,10,44,55,9,4,0,25,679,NA,100,155,190
15,19,4910,1,B,0,1,1,5,98,517,1,2,3,0,340,343,174,74,87,77,3,16,7,8,26,34,5,0,3,105,503,NA,74,116,142
8,9,224,1,B,0,1,2,5,83,222,1,2,2,0,126,128,94,19,63,25,4,0,1,1,7,3,3,0,0,12,208,NA,19,74,32
5,3,2,1,B,0,1,1,1,2,392,NA,NA,5,0,245,250,NA,127,97,2,1,1,0,0,16,1,0,0,0,1,378,NA,127,114,4
30,2,3633,1,C,0,1,2,1,350,684,NA,NA,14,0,500,514,NA,214,236,25,4,3,1,1,14,2,0,0,0,156,670,NA,214,254,31
13,2,297,1,B,0,1,2,5,68,567,1,2,31,0,332,363,201,27,144,127,4,1,1,6,8,10,4,0,0,17,553,NA,27,156,143
2,2,432,1,C,0,1,1,5,274,605,3,2,6,0,414,420,187,146,120,67,2,5,8,9,34,19,3,1,0,2,591,NA,146,156,103
20,11,1569,1,B,0,1,2,5,178,558,1,2,8,0,338,346,213,9,92,138,5,8,7,3,20,39,14,3,0,332,544,NA,9,117,209
29,2,124,1,C,0,1,1,1,35,597,NA,NA,5,0,331,336,NA,76,74,89,1,20,4,10,24,20,9,3,1,10,583,NA,76,99,146
32,1,1309,1,B,0,1,1,1,502,465,NA,NA,4,0,228,232,NA,18,106,38,4,5,1,10,29,13,2,2,0,42,451,NA,18,139,61
8,9,1167,1,B,0,1,2,1,276,517,NA,NA,6,0,285,291,NA,98,150,35,0,0,0,2,0,0,0,0,0,30,503,NA,98,150,35
15,11,1397,2,C,0,1,1,5,143,642,4,3,2,0,417,419,228,58,118,90,4,14,11,8,52,50,8,2,2,34,628,NA,58,174,177
7,6,429,1,C,0,1,2,6,117,647,2,2,23,0,419,442,NA,79,139,44,98,7,1,1,39,7,3,1,0,27,633,2,79,276,63
9,21,3122,1,C,0,1,1,5,13,714,2,2,19,1,453,472,241,38,107,153,2,15,7,7,35,73,14,0,1,9,700,NA,38,144,263
14,7,2661,11,C,0,1,1,5,62,716,4,2,11,1,442,453,261,117,146,43,4,13,35,23,36,17,2,2,3,102,702,NA,117,186,115
10,3,1164,1,B,0,1,2,5,559,213,3,2,0,0,133,133,80,44,72,3,0,3,2,0,8,1,0,0,0,29,199,NA,44,80,9
32,3,413,1,C,0,1,2,5,79,453,3,2,9,0,229,238,215,15,108,12,12,3,1,1,74,2,0,1,0,14,439,NA,15,194,19
28,7,93,3,C,0,1,2,6,239,704,4,2,14,0,394,408,NA,188,113,46,2,3,1,5,21,14,1,0,0,3,690,1,188,136,65
19,8,672,2,C,0,1,1,1,358,680,NA,NA,11,0,351,362,NA,96,157,30,4,10,5,7,31,10,1,0,0,26,666,NA,96,192,56
9,13,1677,1,B,0,1,1,6,12,722,1,2,11,0,448,459,NA,56,85,149,3,13,10,7,41,71,12,1,0,6,708,1,56,129,256
22,2,775,1,B,0,1,1,1,507,721,NA,NA,4,1,498,502,NA,266,67,108,1,11,4,3,18,16,1,1,1,5,707,NA,266,86,142
15,25,1255,1,B,0,1,1,6,281,706,1,2,8,0,408,416,NA,37,106,131,13,4,8,9,40,47,10,2,1,32,692,1,37,159,203
28,2,1042,1,C,0,1,1,1,211,711,NA,NA,2,0,405,407,NA,125,75,92,1,14,4,14,22,47,7,2,2,32,697,NA,125,98,168
14,6,3118,1,B,0,1,1,5,374,759,1,2,13,0,420,433,330,108,157,31,5,6,19,12,68,14,0,0,0,120,745,NA,108,230,70
15,32,924,1,C,0,1,1,5,35,623,2,2,4,0,345,349,278,38,93,110,2,6,12,7,39,29,6,2,1,122,609,NA,38,134,166
5,6,1360,8,C,0,1,1,1,299,735,NA,NA,12,0,470,482,NA,201,95,96,2,2,11,11,18,32,1,1,0,35,721,NA,201,115,143
21,11,1253,3,C,0,1,1,5,390,746,4,2,5,0,401,406,337,117,68,66,4,23,4,10,43,55,6,5,0,115,732,NA,117,115,159
11,12,358,1,B,0,1,1,5,106,551,1,2,11,0,368,379,171,96,121,72,6,7,3,11,30,19,2,0,1,7,537,NA,96,157,104
15,8,5546,2,C,0,1,1,5,192,716,3,2,8,0,410,418,298,64,119,99,4,5,10,6,49,36,13,4,1,110,702,NA,64,172,168
12,7,2484,1,B,0,1,1,5,463,562,2,2,6,0,325,331,230,11,128,106,8,4,15,15,15,19,4,0,0,62,548,NA,11,151,148
15,6,5475,1,C,0,1,1,5,435,762,2,2,3,0,516,519,242,114,113,176,1,5,4,21,27,49,6,0,0,109,748,NA,114,141,240
26,5,531,1,C,0,1,1,1,159,513,NA,NA,8,0,293,301,NA,101,81,43,2,6,3,10,27,20,0,0,0,49,499,NA,101,110,72
10,2,692,1,C,0,1,1,1,396,504,NA,NA,0,0,306,306,NA,97,81,60,0,8,4,6,22,22,1,4,1,12,490,NA,97,103,100
11,8,2197,4,C,0,1,1,5,218,707,4,2,18,0,392,410,297,144,137,30,10,11,4,15,30,10,0,0,1,27,693,NA,144,177,56
4,2,205,3,C,0,1,1,1,59,726,NA,NA,7,1,394,401,NA,112,89,80,5,8,18,13,23,35,9,0,1,3,712,NA,112,117,151
10,3,1166,1,B,0,1,2,5,561,246,3,2,7,0,142,149,97,40,86,1,1,2,0,3,9,0,0,0,0,29,232,NA,40,96,3
7,9,1719,1,C,0,1,1,5,323,580,2,2,7,0,342,349,231,61,53,98,29,12,6,6,41,26,8,2,0,102,566,NA,61,123,152
19,8,655,2,C,0,1,1,1,321,530,NA,NA,6,0,370,376,NA,177,64,76,3,8,3,13,9,16,0,0,1,26,516,NA,177,76,104
13,2,1093,1,B,0,1,2,1,383,129,NA,NA,0,0,69,69,NA,6,37,19,1,0,0,2,2,1,0,1,0,55,115,NA,6,40,21
17,4,892,1,B,0,1,1,5,423,492,2,2,6,0,285,291,201,35,84,76,5,8,20,2,14,30,3,6,2,31,478,NA,35,103,145
30,13,3001,1,B,0,1,2,5,285,606,1,2,7,0,429,436,170,106,158,92,8,3,1,3,44,12,1,1,0,126,592,NA,106,210,110
9,2,1217,2,C,0,1,1,1,321,544,NA,NA,7,0,351,358,NA,88,66,101,1,16,11,3,19,38,5,1,2,5,530,NA,88,86,174
13,2,590,1,C,0,1,2,1,196,467,NA,NA,11,1,269,280,NA,65,106,50,4,7,4,5,9,15,2,0,1,30,453,NA,65,119,79
27,6,416,1,C,0,1,1,5,132,764,2,2,6,0,544,550,210,38,130,236,4,7,11,1,33,76,6,2,0,4,750,NA,38,167,338
12,3,811,1,B,0,1,2,5,157,138,1,2,1,0,63,64,74,7,6,47,0,0,0,0,0,1,2,0,0,16,124,NA,7,6,50
20,5,680,1,B,0,1,1,1,138,662,NA,NA,6,0,355,361,NA,82,74,117,4,7,8,2,12,36,8,4,1,76,648,NA,82,90,181
8,4,2127,1,C,0,1,1,1,243,519,NA,NA,7,0,206,213,NA,40,73,34,3,12,5,7,19,11,2,0,0,37,505,NA,40,95,64
14,6,3050,1,B,0,1,1,5,179,551,1,2,7,0,370,377,182,94,132,31,5,6,23,8,32,26,5,5,3,120,537,NA,94,169,99
15,26,5203,2,C,0,1,1,5,33,654,3,2,9,1,457,466,188,141,149,74,1,5,4,18,41,20,1,2,0,107,640,NA,141,191,106
20,11,1569,2,C,0,1,2,5,180,558,3,2,1,0,340,341,205,29,84,130,4,4,6,9,26,35,9,3,1,332,544,NA,29,114,188
15,11,1509,1,C,0,1,1,5,172,535,2,3,6,1,370,376,159,47,104,118,4,9,16,11,23,32,4,1,0,34,521,NA,47,131,180
13,6,880,1,E,5,1,1,5,209,665,4,3,6,0,420,426,234,90,87,121,4,8,6,23,39,39,1,2,0,47,651,NA,90,130,177
14,15,286,1,E,0,1,2,1,194,161,NA,NA,4,0,84,88,NA,48,20,8,0,0,1,2,3,1,1,0,0,18,147,NA,48,23,11
4,2,281,1,C,0,1,1,1,258,600,NA,NA,9,0,367,376,NA,95,106,39,5,9,24,4,42,27,6,3,7,10,586,NA,95,153,115
13,3,686,1,B,0,1,2,1,233,705,NA,NA,3,0,361,364,NA,64,123,116,2,2,0,13,25,10,6,0,0,37,691,NA,64,150,134
28,3,562,3,C,0,1,2,1,70,759,NA,NA,5,1,392,397,NA,146,125,59,0,0,0,8,30,21,2,0,0,22,745,NA,146,155,82
28,8,1387,1,B,0,1,1,5,241,649,1,2,3,0,415,418,229,248,67,54,2,6,1,10,20,6,1,0,0,38,635,NA,248,89,68
25,3,3623,1,B,0,1,1,1,404,386,NA,NA,6,0,227,233,NA,77,84,35,2,3,2,0,18,5,0,1,0,18,372,NA,77,104,46
7,12,1248,1,B,0,1,1,5,24,549,1,2,6,0,342,348,201,75,123,39,44,7,1,7,26,15,5,0,0,88,535,NA,75,193,67
11,4,826,1,C,0,1,1,5,184,488,2,2,5,0,284,289,201,79,111,44,5,5,1,9,22,4,2,2,0,15,474,NA,79,138,58
30,13,3519,1,C,0,1,1,1,391,532,NA,NA,7,1,347,354,NA,110,92,62,1,9,5,4,32,21,5,4,1,149,518,NA,110,125,107
25,5,769,1,B,0,1,1,1,74,223,NA,NA,0,4,158,158,NA,72,43,19,0,2,4,1,10,1,2,0,0,6,209,NA,72,53,28
7,3,738,1,E,0,1,2,1,134,212,NA,NA,3,0,157,160,NA,0,0,74,76,3,1,0,0,3,0,0,0,52,198,NA,0,76,81
20,4,2363,1,B,0,1,2,1,431,703,NA,NA,8,0,367,375,NA,95,55,86,2,8,14,11,29,53,6,3,5,552,689,NA,95,86,175
32,1,1303,1,B,0,1,1,5,493,437,2,2,3,0,246,249,187,80,83,34,4,8,2,9,12,12,1,0,1,42,423,NA,80,99,58
12,9,138,1,S,0,1,1,1,464,764,NA,NA,6,0,487,493,NA,61,72,138,7,52,10,8,59,31,36,3,10,1,0,NA,61,138,280
15,20,3262,1,B,0,1,1,1,338,462,NA,NA,3,0,249,252,NA,25,68,74,0,6,6,4,26,37,0,2,1,60,448,NA,25,94,126
24,5,822,1,C,0,1,1,5,174,691,2,2,8,0,395,403,287,116,97,73,9,9,7,15,35,23,6,5,0,28,677,NA,116,141,123
32,2,1560,1,B,0,1,2,1,651,419,NA,NA,5,0,244,249,NA,33,98,54,4,2,1,5,23,9,12,3,0,49,405,NA,33,125,81
13,3,57,1,B,0,1,2,5,50,736,1,2,12,0,383,395,341,39,232,52,11,1,1,11,32,2,2,0,0,3,722,NA,39,275,58
14,14,838,2,C,0,1,1,1,145,630,NA,NA,5,0,441,446,NA,193,98,44,3,6,34,15,21,18,2,5,2,41,616,NA,193,122,111
20,1,1042,1,C,0,1,2,1,225,689,NA,NA,6,0,420,426,NA,102,111,110,10,16,16,6,14,31,2,1,1,182,675,NA,102,135,177
9,26,3096,2,C,0,1,1,5,280,684,4,2,11,0,379,390,285,28,51,124,1,15,13,12,20,91,19,4,1,8,670,NA,28,72,267
22,2,689,1,B,0,1,1,5,486,476,2,2,11,0,242,253,222,87,64,39,0,2,4,4,25,15,2,0,0,5,462,NA,87,89,62
16,2,1960,2,C,0,1,1,5,424,581,4,2,16,0,257,273,308,54,88,62,4,3,1,8,16,15,6,0,0,89,567,NA,54,108,87
20,11,1854,2,C,0,1,2,5,293,516,4,2,7,0,326,333,183,31,131,109,5,2,1,2,29,14,2,0,0,415,502,NA,31,165,128
25,7,1637,1,B,0,1,1,5,446,485,3,2,7,0,271,278,206,90,107,20,2,4,1,11,29,7,0,0,0,6,471,NA,90,138,32
19,9,27,1,B,0,1,1,1,20,478,NA,NA,5,0,294,299,NA,112,99,37,4,12,0,4,14,10,2,0,0,4,464,NA,112,117,61
13,6,737,5,C,0,1,2,6,71,727,4,3,11,0,444,455,NA,114,113,86,11,9,6,26,30,41,6,0,2,40,713,1,114,154,150
9,24,543,1,C,0,1,1,1,54,629,NA,NA,8,0,468,476,NA,179,120,103,2,10,3,3,27,17,2,2,0,3,615,NA,179,149,137
15,36,4294,2,C,0,1,2,1,280,703,NA,NA,24,0,457,481,NA,50,146,182,5,2,2,8,34,16,11,1,0,83,689,NA,50,185,214
27,5,231,1,B,0,1,2,1,121,382,NA,NA,12,0,278,290,NA,26,144,105,0,0,0,3,0,0,0,0,0,3,368,NA,26,144,105
2,7,355,1,B,0,1,1,1,214,603,NA,NA,7,0,298,305,NA,73,103,41,8,1,1,10,46,9,5,1,0,2,589,NA,73,157,58
16,6,494,1,C,0,1,1,5,104,725,3,2,10,0,354,364,361,132,108,48,5,4,1,16,27,10,3,0,0,34,711,NA,132,140,66
14,19,2243,1,B,0,1,2,1,297,582,NA,NA,10,0,277,287,NA,41,138,64,5,2,0,1,16,6,4,0,0,86,568,NA,41,159,76
9,3,200,2,C,0,1,1,1,264,532,NA,NA,4,1,355,359,NA,43,64,118,0,10,14,8,26,56,12,3,0,2,518,NA,43,90,213
30,11,891,2,C,0,1,1,1,259,589,NA,NA,7,0,305,312,NA,50,69,88,7,5,5,8,26,36,8,3,0,41,575,NA,50,102,145
31,2,125,1,B,0,1,2,1,105,488,NA,NA,15,0,418,433,NA,159,205,21,3,0,4,1,20,3,1,1,0,29,474,NA,159,228,30
18,1,301,1,C,0,1,2,5,160,557,3,2,11,0,319,330,227,50,151,54,5,4,9,3,28,9,2,2,2,10,543,NA,50,184,82
30,10,1891,1,C,0,1,1,1,119,624,NA,NA,13,0,418,431,NA,93,75,138,5,7,8,5,25,49,7,3,3,89,610,NA,93,105,215
16,8,1016,1,B,0,1,1,1,105,413,NA,NA,8,0,278,286,NA,65,113,43,6,3,2,9,19,17,1,0,0,54,399,NA,65,138,66
15,8,5554,1,C,0,1,1,5,219,701,2,2,13,0,488,501,219,89,150,116,2,11,9,11,64,25,11,0,0,110,687,NA,89,216,172
14,2,1731,3,C,0,1,1,5,144,668,4,2,10,0,399,409,259,173,130,32,2,2,2,20,30,7,0,1,0,55,654,NA,173,162,44
15,28,6262,2,C,0,1,1,1,472,653,NA,NA,4,1,417,421,NA,74,154,83,3,3,4,14,42,32,4,2,1,82,639,NA,74,199,129
5,6,1366,1,B,0,1,1,5,323,465,1,2,7,0,347,354,111,120,100,75,3,8,5,3,16,16,0,0,1,35,451,NA,120,119,105
27,5,986,8,C,0,1,2,1,317,756,NA,NA,15,2,424,439,NA,25,129,150,7,7,6,2,17,55,22,2,0,13,742,NA,25,153,242
