clave,turno,tipo,mun,esp_3,esp_6
09PPR0165B,MATUTINO,PARTICULAR,16,645.91,629.9
09PPR0166A,MATUTINO,PARTICULAR,16,562.3,653.03
09PPR0168Z,MATUTINO,PARTICULAR,13,647.97,674.27
09PPR0169Y,VESPERTINO,PARTICULAR,16,616.74,646.25
09PPR0170N,MATUTINO,PARTICULAR,16,613.69,631.38
09PPR0171M,MATUTINO,PARTICULAR,16,619.79,565.01
09PPR0172L,MATUTINO,PARTICULAR,16,658.04,660.24
09PPR0174J,MATUTINO,PARTICULAR,16,719.31,769.63
09PPR0175I,MATUTINO,PARTICULAR,16,545.52,615.88
09PPR0176H,MATUTINO,PARTICULAR,16,636.04,647.78
09PPR0177G,MATUTINO,PARTICULAR,16,616.99,615.13
09PPR0178F,MATUTINO,PARTICULAR,13,599.32,582.31
09PPR0179E,MATUTINO,PARTICULAR,16,654.73,630.55
09PPR0180U,MATUTINO,PARTICULAR,13,626.05,620.34
09PPR0181T,MATUTINO,PARTICULAR,16,625.7,608.13
09PPR0183R,MATUTINO,PARTICULAR,16,617.14,580.35
09PPR0186O,MATUTINO,PARTICULAR,16,667.4,614.67
09PPR0187N,MATUTINO,PARTICULAR,16,589.55,619.09
09PPR0188M,MATUTINO,PARTICULAR,16,640.09,632.21
09PPR0189L,MATUTINO,PARTICULAR,16,639.32,674.1
09PPR0190A,MATUTINO,PARTICULAR,16,662.81,675.03
09PPR0191Z,MATUTINO,PARTICULAR,16,646.93,602.18
09PPR0193Y,MATUTINO,PARTICULAR,16,566.95,575.2
09PPR0194X,MATUTINO,PARTICULAR,16,615.55,596.01
09PPR0195W,MATUTINO,PARTICULAR,16,663.07,633.75
09PPR0196V,MATUTINO,PARTICULAR,16,650.25,634.48
09PPR0197U,MATUTINO,PARTICULAR,21,635.37,596.75
09PPR0199S,MATUTINO,PARTICULAR,21,650.46,647.02
09PPR0200R,MATUTINO,PARTICULAR,19,690,679.62
09PPR0201Q,MATUTINO,PARTICULAR,16,539.77,613.88
09PPR0202P,MATUTINO,PARTICULAR,16,643.59,626.79
09PPR0203O,MATUTINO,PARTICULAR,23,621.45,639.5
09PPR0204N,MATUTINO,PARTICULAR,23,653.51,639.95
09PPR0205M,MATUTINO,PARTICULAR,23,647.99,608.11
09PPR0207K,MATUTINO,PARTICULAR,16,609.69,604.56
09PPR0208J,MATUTINO,PARTICULAR,16,587.52,596.44
09PPR0210Y,MATUTINO,PARTICULAR,16,615.48,621.92
09PPR0211X,MATUTINO,PARTICULAR,16,692.65,686.08
09PPR0215T,VESPERTINO,PARTICULAR,16,595.9,634.13
09PPR0216S,MATUTINO,PARTICULAR,26,602.86,510.19
09PPR0217R,MATUTINO,PARTICULAR,27,707.06,725.91
09PPR0218Q,MATUTINO,PARTICULAR,16,734.65,711.71
09PPR0219P,MATUTINO,PARTICULAR,16,666.87,653.56
09PPR0220E,MATUTINO,PARTICULAR,16,667.53,661.41
09PPR0221D,MATUTINO,PARTICULAR,16,616.11,629.84
09PPR0223B,MATUTINO,PARTICULAR,26,636.42,598.55
09PPR0225Z,MATUTINO,PARTICULAR,13,645.58,626.54
09PPR0226Z,MATUTINO,PARTICULAR,25,693.64,698.09
09PPR0227Y,MATUTINO,PARTICULAR,16,729.51,640.58
09PPR0229W,MATUTINO,PARTICULAR,13,625.06,604.04
09PPR0230L,MATUTINO,PARTICULAR,13,584.17,639.29
09PPR0231K,MATUTINO,PARTICULAR,13,658.8,655.35
09PPR0232J,MATUTINO,PARTICULAR,16,714.95,595.1
09PPR0233I,MATUTINO,PARTICULAR,13,666.15,658.42
09PPR0234H,MATUTINO,PARTICULAR,13,610.99,632.65
09PPR0235G,MATUTINO,PARTICULAR,13,605.78,621.68
09PPR0236F,MATUTINO,PARTICULAR,27,607.91,631.2
09PPR0237E,MATUTINO,PARTICULAR,27,646.48,665.4
09PPR0238D,MATUTINO,PARTICULAR,27,595.99,615.12
09PPR0244O,MATUTINO,PARTICULAR,27,612.84,597.5
09PPR0245N,MATUTINO,PARTICULAR,27,664.27,641.15
09PPR0246M,MATUTINO,PARTICULAR,15,620.75,589.36
09PPR0247L,MATUTINO,PARTICULAR,21,707.53,642.82
09PPR0248K,MATUTINO,PARTICULAR,27,659.18,653.8
09PPR0249J,MATUTINO,PARTICULAR,27,634.81,654.74
09PPR0250Z,MATUTINO,PARTICULAR,27,583.1,635.59
09PPR0252X,MATUTINO,PARTICULAR,21,666.77,655.07
09PPR0253W,MATUTINO,PARTICULAR,25,534.3,553.29
09PPR0255U,MATUTINO,PARTICULAR,27,616.55,623.05
09PPR0256T,MATUTINO,PARTICULAR,27,609.8,567.3
09PPR0259Q,MATUTINO,PARTICULAR,25,693.72,628.78
09PPR0260F,MATUTINO,PARTICULAR,27,585.19,606.88
09PPR0263C,MATUTINO,PARTICULAR,25,631.91,652.68
09PPR0264B,MATUTINO,PARTICULAR,25,720.64,600.25
09PPR0265A,MATUTINO,PARTICULAR,27,669.93,635.97
09PPR0267Z,MATUTINO,PARTICULAR,27,684.94,668.8
09PPR0268Y,MATUTINO,PARTICULAR,25,705.21,630.21
09PPR0269X,MATUTINO,PARTICULAR,21,634.13,684.84
09PPR0271L,MATUTINO,PARTICULAR,27,686.61,669.35
09PPR0272K,VESPERTINO,PARTICULAR,25,608.04,625.76
09PPR0274I,MATUTINO,PARTICULAR,28,598.37,551.27
09PPR0276G,MATUTINO,PARTICULAR,21,557.83,558.47
09PPR0277F,MATUTINO,PARTICULAR,23,648.66,639.39
09PPR0278E,MATUTINO,PARTICULAR,25,554.26,554.16
09PPR0280T,MATUTINO,PARTICULAR,19,677.15,588.25
09PPR0282R,MATUTINO,PARTICULAR,25,597.4,647.93
09PPR0284P,MATUTINO,PARTICULAR,25,667.53,653.97
09PPR0285O,MATUTINO,PARTICULAR,25,632.94,639.05
09PPR0286N,MATUTINO,PARTICULAR,25,624.73,631.77
09PPR0287M,MATUTINO,PARTICULAR,19,662.12,612.88
09PPR0289K,MATUTINO,PARTICULAR,21,687.34,680.09
09PPR0290Z,MATUTINO,PARTICULAR,21,684.54,678.55
09PPR0291Z,MATUTINO,PARTICULAR,21,662.48,603.77
09PPR0293X,MATUTINO,PARTICULAR,21,721.35,670.71
09PPR0296U,MATUTINO,PARTICULAR,23,630.17,606.45
09PPR0297T,MATUTINO,PARTICULAR,19,647.41,668.19
09PPR0299R,MATUTINO,PARTICULAR,21,705.89,693.53
09PPR0301P,MATUTINO,PARTICULAR,3,673.72,646.24
09PPR0302O,MATUTINO,PARTICULAR,21,686,679.8
09PPR0303N,MATUTINO,PARTICULAR,21,676.87,679.74
09PPR0304M,MATUTINO,PARTICULAR,21,696.39,662.65
09PPR0305L,MATUTINO,PARTICULAR,23,628.29,634.35
09PPR0306K,MATUTINO,PARTICULAR,21,641.47,600.43
09PPR0307J,MATUTINO,PARTICULAR,19,678.48,628.88
09PPR0308I,MATUTINO,PARTICULAR,23,676.67,561.78
09PPR0309H,MATUTINO,PARTICULAR,21,682.27,677.26
09PPR0310X,MATUTINO,PARTICULAR,3,653.53,629.66
09PPR0311W,MATUTINO,PARTICULAR,19,679.34,643.22
09PPR0312V,MATUTINO,PARTICULAR,23,664.62,614.42
09PPR0313U,MATUTINO,PARTICULAR,23,644.88,697.33
09PPR0315S,MATUTINO,PARTICULAR,3,610.73,593.47
09PPR0316R,MATUTINO,PARTICULAR,3,631.57,619.54
09PPR0317Q,MATUTINO,PARTICULAR,3,542.25,585.64
09PPR0319O,MATUTINO,PARTICULAR,3,660.76,650.95
09PPR0320D,MATUTINO,PARTICULAR,3,664.12,659.59
09PPR0321C,MATUTINO,PARTICULAR,23,639.42,642.53
09PPR0322B,MATUTINO,PARTICULAR,3,670.22,632.31
09PPR0323A,MATUTINO,PARTICULAR,3,626.91,613.66
09PPR0324Z,MATUTINO,PARTICULAR,23,598.46,579.88
09PPR0327X,MATUTINO,PARTICULAR,3,662.2,632.09
09PPR0328W,MATUTINO,PARTICULAR,3,668.4,628.83
09PPR0332I,MATUTINO,PARTICULAR,3,720.33,720.61
09PPR0335F,MATUTINO,PARTICULAR,23,653.89,657.67
09PPR0336E,MATUTINO,PARTICULAR,3,574.76,640.37
09PPR0337D,MATUTINO,PARTICULAR,23,610.26,633.17
09PPR0338C,MATUTINO,PARTICULAR,23,669.45,618.04
09PPR0339B,MATUTINO,PARTICULAR,23,618.26,573.27
09PPR0340R,MATUTINO,PARTICULAR,23,579.16,593.32
09PPR0342P,MATUTINO,PARTICULAR,23,600.33,657.91
09PPR0344N,MATUTINO,PARTICULAR,24,638.7,635.45
09PPR0346L,MATUTINO,PARTICULAR,27,641.19,679.45
09PPR0348J,MATUTINO,PARTICULAR,25,701.2,698.04
09PPR0349I,MATUTINO,PARTICULAR,18,581.27,554.43
09PPR0350Y,MATUTINO,PARTICULAR,16,692.94,637.45
09PPR0351X,MATUTINO,PARTICULAR,21,610.86,610.28
09PPR0352W,MATUTINO,PARTICULAR,15,720.09,645.23
09PPR0354U,MATUTINO,PARTICULAR,23,588.21,643.25
09PPR0360E,MATUTINO,PARTICULAR,27,573.07,623.06
09PPR0361D,MATUTINO,PARTICULAR,16,676.5,627.11
09PPR0363B,MATUTINO,PARTICULAR,26,637.44,625.05
09PPR0365Z,MATUTINO,PARTICULAR,26,657.71,647.25
09PPR0367Y,MATUTINO,PARTICULAR,25,652.41,657.66
09PPR0371K,MATUTINO,PARTICULAR,16,622.86,672.07
09PPR0373I,MATUTINO,PARTICULAR,16,607.85,511.23
09PPR0376F,MATUTINO,PARTICULAR,19,743.97,736.43
09PPR0377E,MATUTINO,PARTICULAR,23,663.4,664.47
09PPR0381R,MATUTINO,PARTICULAR,26,636.65,430.87
09PPR0382Q,MATUTINO,PARTICULAR,23,610.2,591.53
09PPR0383P,MATUTINO,PARTICULAR,26,600.81,596.8
09PPR0387L,MATUTINO,PARTICULAR,21,634.15,639.05
09PPR0388K,MATUTINO,PARTICULAR,23,480.05,434.85
09PPR0389J,MATUTINO,PARTICULAR,25,708.27,687.33
09PPR0390Z,MATUTINO,PARTICULAR,27,664.44,644.44
09PPR0396T,MATUTINO,PARTICULAR,28,661.98,620.19
09PPR0397S,MATUTINO,PARTICULAR,18,615.52,598.91
09PPR0398R,MATUTINO,PARTICULAR,3,651.51,557.26
09PPR0399Q,MATUTINO,PARTICULAR,18,588.71,618.6
09PPR0400P,MATUTINO,PARTICULAR,18,559.08,673.95
09PPR0401O,MATUTINO,PARTICULAR,21,673.78,686.31
09PPR0403M,MATUTINO,PARTICULAR,27,611.97,612.31
09PPR0404L,MATUTINO,PARTICULAR,24,706.73,685
09PPR0405K,MATUTINO,PARTICULAR,18,626.51,651
09PPR0406J,MATUTINO,PARTICULAR,25,682.25,657.4
09PPR0407I,MATUTINO,PARTICULAR,21,676.04,682.09
09PPR0409G,MATUTINO,PARTICULAR,16,662.83,653.32
09PPR0410W,MATUTINO,PARTICULAR,26,720.68,697.94
09PPR0412U,MATUTINO,PARTICULAR,26,648.94,624.16
09PPR0417P,MATUTINO,PARTICULAR,21,668.42,676.97
09PPR0418O,MATUTINO,PARTICULAR,17,611.39,600.27
09PPR0419N,MATUTINO,PARTICULAR,18,589.45,568.75
09PPR0420C,MATUTINO,PARTICULAR,17,667.89,708.85
09PPR0422A,MATUTINO,PARTICULAR,28,660.76,637.48
09PPR0423Z,MATUTINO,PARTICULAR,18,608.31,617.91
09PPR0424Z,MATUTINO,PARTICULAR,18,654.09,639.69
09PPR0426X,MATUTINO,PARTICULAR,3,722.22,660.28
09PPR0427W,MATUTINO,PARTICULAR,13,634.67,628.06
09PPR0428V,MATUTINO,PARTICULAR,3,668.5,688.16
09PPR0429U,MATUTINO,PARTICULAR,27,676.72,704.14
09PPR0431I,MATUTINO,PARTICULAR,15,606.13,581.8
09PPR0432H,MATUTINO,PARTICULAR,21,663.48,696.66
09PPR0435E,MATUTINO,PARTICULAR,21,615.52,646.4
09PPR0436D,MATUTINO,PARTICULAR,23,687.38,655.72
09PPR0438B,MATUTINO,PARTICULAR,23,618.16,653.63
09PPR0441P,MATUTINO,PARTICULAR,25,647.85,615.75
09PPR0442O,MATUTINO,PARTICULAR,21,673.36,689.58
09PPR0443N,MATUTINO,PARTICULAR,23,633.47,656.6
09PPR0444M,MATUTINO,PARTICULAR,27,680.24,593.1
09PPR0446K,MATUTINO,PARTICULAR,17,591.16,605.69
09PPR0447J,MATUTINO,PARTICULAR,3,680.12,645.4
09PPR0448I,MATUTINO,PARTICULAR,21,623.46,606.37
09PPR0450X,MATUTINO,PARTICULAR,25,655.98,674.35
09PPR0453U,MATUTINO,PARTICULAR,16,671.86,658.76
09PPR0456R,MATUTINO,PARTICULAR,23,689.6,673.81
09PPR0457Q,MATUTINO,PARTICULAR,25,689.28,656.21
09PPR0459O,MATUTINO,PARTICULAR,21,686.21,662.63
09PPR0464Z,MATUTINO,PARTICULAR,25,638.63,709.29
09PPR0465Z,MATUTINO,PARTICULAR,17,651.96,662.94
09PPR0466Y,MATUTINO,PARTICULAR,19,712.66,722.66
09PPR0467X,MATUTINO,PARTICULAR,15,691.68,646.24
09PPR0469V,MATUTINO,PARTICULAR,17,654.3,673.26
09PPR0475F,MATUTINO,PARTICULAR,28,587.96,582.9
09PPR0477D,MATUTINO,PARTICULAR,21,709.99,673.05
09PPR0478C,MATUTINO,PARTICULAR,21,605.58,696.07
09PPR0480R,MATUTINO,PARTICULAR,19,676.58,614.58
09PPR0482P,MATUTINO,PARTICULAR,26,641.26,634.74
09PPR0483O,MATUTINO,PARTICULAR,23,707.44,697.05
09PPR0484N,MATUTINO,PARTICULAR,26,633.97,634.4
09PPR0486L,MATUTINO,PARTICULAR,23,677.46,707.46
09PPR0487K,MATUTINO,PARTICULAR,27,681.86,625.26
09PPR0489I,MATUTINO,PARTICULAR,15,613.69,578.38
09PPR0490Y,MATUTINO,PARTICULAR,23,651.79,611.88
09PPR0493V,MATUTINO,PARTICULAR,26,625.92,555.92
09PPR0495T,MATUTINO,PARTICULAR,23,666.83,628.13
09PPR0498Q,MATUTINO,PARTICULAR,25,639.75,625.06
09PPR0499P,MATUTINO,PARTICULAR,23,684.24,648.75
09PPR0501N,MATUTINO,PARTICULAR,24,642.96,721.28
09PPR0503L,MATUTINO,PARTICULAR,27,662.23,648.59
09PPR0504K,MATUTINO,PARTICULAR,3,685.56,683.98
09PPR0505J,MATUTINO,PARTICULAR,25,639.82,656.36
09PPR0508G,MATUTINO,PARTICULAR,23,624.6,670.95
09PPR0509F,MATUTINO,PARTICULAR,26,780.02,639.73
09PPR0510V,MATUTINO,PARTICULAR,16,648.1,627.43
09PPR0515Q,MATUTINO,PARTICULAR,23,643.89,654.67
09PPR0516P,MATUTINO,PARTICULAR,16,602.99,625.41
09PPR0518N,MATUTINO,PARTICULAR,24,655.27,644.55
09PPR0519M,MATUTINO,PARTICULAR,19,611.8,638.93
09PPR0520B,MATUTINO,PARTICULAR,21,671.21,672.89
09PPR0521A,MATUTINO,PARTICULAR,23,659.32,649.95
09PPR0525X,MATUTINO,PARTICULAR,28,642.65,630.08
09PPR0529T,MATUTINO,PARTICULAR,27,751.45,671.49
09PPR0530I,VESPERTINO,PARTICULAR,27,636.68,502.46
09PPR0531H,MATUTINO,PARTICULAR,27,655.61,559.76
09PPR0534E,MATUTINO,PARTICULAR,23,725.02,691.74
09PPR0535D,MATUTINO,PARTICULAR,21,615.29,640.18
09PPR0537B,MATUTINO,PARTICULAR,25,632.97,647.26
09PPR0545K,MATUTINO,PARTICULAR,25,644.68,644.95
09PPR0547I,MATUTINO,PARTICULAR,16,624.95,668.54
09PPR0548H,MATUTINO,PARTICULAR,27,661.57,616.67
09PPR0567W,MATUTINO,PARTICULAR,13,657.3,649.29
09PPR0568V,MATUTINO,PARTICULAR,26,676.74,648.5
09PPR0569U,MATUTINO,PARTICULAR,16,564.32,654.28
09PPR0570J,MATUTINO,PARTICULAR,22,647.64,534.41
09PPR0572H,MATUTINO,PARTICULAR,28,634.7,623.22
09PPR0574F,MATUTINO,PARTICULAR,18,669.2,605.23
09PPR0576D,MATUTINO,PARTICULAR,23,687.06,674.46
09PPR0577C,MATUTINO,PARTICULAR,24,693.03,639.42
09PPR0578B,MATUTINO,PARTICULAR,3,662.15,650.57
09PPR0579A,MATUTINO,PARTICULAR,3,639.35,647.15
09PPR0583N,MATUTINO,PARTICULAR,16,709.71,647.02
09PPR0584M,MATUTINO,PARTICULAR,17,681.69,657.2
09PPR0585L,MATUTINO,PARTICULAR,18,664.51,656.3
09PPR0586K,MATUTINO,PARTICULAR,23,670.84,681.94
09PPR0587J,MATUTINO,PARTICULAR,21,665.14,619.07
09PPR0588I,MATUTINO,PARTICULAR,23,662.27,666.35
09PPR0590X,MATUTINO,PARTICULAR,21,710.73,654.51
09PPR0591W,MATUTINO,PARTICULAR,15,676.86,594.51
09PPR0592V,MATUTINO,PARTICULAR,3,642.21,638.61
09PPR0594T,MATUTINO,PARTICULAR,3,642.2,607.77
09PPR0628T,MATUTINO,PARTICULAR,25,733,677.79
09PPR0652T,MATUTINO,PARTICULAR,16,617.93,670.5
09PPR0653S,MATUTINO,PARTICULAR,16,590.52,679.89
09PPR0660B,MATUTINO,PARTICULAR,27,666.93,611.22
09PPR0661A,MATUTINO,PARTICULAR,26,647.33,549.86
09PPR0663Z,MATUTINO,PARTICULAR,25,617.74,609.08
09PPR0664Y,MATUTINO,PARTICULAR,25,635.82,599.65
09PPR0665X,MATUTINO,PARTICULAR,21,726.82,660.32
09PPR0668U,MATUTINO,PARTICULAR,24,622.36,624.31
09PPR0671H,MATUTINO,PARTICULAR,25,705.73,705.55
09PPR0672G,MATUTINO,PARTICULAR,23,693.11,684.52
09PPR0674E,MATUTINO,PARTICULAR,3,718.47,674.89
09PPR0676C,MATUTINO,PARTICULAR,18,675.46,637.63
09PPR0677B,MATUTINO,PARTICULAR,3,722.33,670.91
09PPR0679Z,MATUTINO,PARTICULAR,17,742.74,615.64
09PPR0680P,MATUTINO,PARTICULAR,17,673.73,638.66
09PPR0682N,MATUTINO,PARTICULAR,16,645.45,646.4
09PPR0683M,MATUTINO,PARTICULAR,16,615.64,609.68
09PPR0685K,MATUTINO,PARTICULAR,16,601.43,646.26
09PPR0686J,MATUTINO,PARTICULAR,16,703.57,693.2
09PPR0701L,MATUTINO,PARTICULAR,18,713.52,695.25
09PPR0703J,MATUTINO,PARTICULAR,23,675.9,648.79
09PPR0705H,MATUTINO,PARTICULAR,3,603.11,605.78
09PPR0707F,MATUTINO,PARTICULAR,3,671.78,708.93
09PPR0708E,MATUTINO,PARTICULAR,3,693.75,635.81
09PPR0709D,MATUTINO,PARTICULAR,24,630.98,634.93
09PPR0711S,MATUTINO,PARTICULAR,3,618.75,616.99
09PPR0714P,MATUTINO,PARTICULAR,18,574.3,564.51
09PPR0718L,MATUTINO,PARTICULAR,16,570.97,621.82
09PPR0719K,MATUTINO,PARTICULAR,26,788.41,470.03
09PPR0725V,MATUTINO,PARTICULAR,28,598.92,589.96
09PPR0726U,MATUTINO,PARTICULAR,18,624.64,569.74
09PPR0728S,MATUTINO,PARTICULAR,23,765.07,688.84
09PPR0730G,MATUTINO,PARTICULAR,16,633.15,614.88
09PPR0732E,MATUTINO,PARTICULAR,18,603.16,582.86
09PPR0733D,MATUTINO,PARTICULAR,3,766.26,609.83
09PPR0736A,MATUTINO,PARTICULAR,23,699.33,667.98
09PPR0738Z,MATUTINO,PARTICULAR,23,708.08,624.06
09PPR0739Y,MATUTINO,PARTICULAR,15,660.15,632.25
09PPR0740N,MATUTINO,PARTICULAR,3,698.29,675.43
09PPR0741M,MATUTINO,PARTICULAR,24,582.73,633.21
09PPR0743K,MATUTINO,PARTICULAR,18,611.48,571.58
09PPR0744J,MATUTINO,PARTICULAR,25,730.13,735.07
09PPR0748F,MATUTINO,PARTICULAR,18,653.62,615.85
09PPR0750U,MATUTINO,PARTICULAR,23,665.08,673.11
09PPR0752S,MATUTINO,PARTICULAR,24,656.23,637.49
09PPR0753R,MATUTINO,PARTICULAR,23,636.48,624.95
09PPR0755P,MATUTINO,PARTICULAR,21,660.39,638.05
09PPR0756O,MATUTINO,PARTICULAR,15,668.6,670.27
09PPR0757N,MATUTINO,PARTICULAR,26,634.7,665.29
09PPR0759L,MATUTINO,PARTICULAR,3,625.75,557.36
09PPR0760A,MATUTINO,PARTICULAR,18,564.1,622.71
09PPR0763Y,MATUTINO,PARTICULAR,23,687.67,654.88
09PPR0765W,MATUTINO,PARTICULAR,16,691.78,625.25
09PPR0768T,MATUTINO,PARTICULAR,21,628.16,579.75
09PPR0771G,MATUTINO,PARTICULAR,23,681.95,660.59
09PPR0773E,MATUTINO,PARTICULAR,24,556.88,582.73
09PPR0775C,MATUTINO,PARTICULAR,3,690.52,609.41
09PPR0777A,MATUTINO,PARTICULAR,17,754.36,678.51
09PPR0779Z,MATUTINO,PARTICULAR,3,688.03,685.3
09PPR0781N,MATUTINO,PARTICULAR,25,614.79,643.1
09PPR0782M,MATUTINO,PARTICULAR,18,628.35,636.88
09PPR0786I,MATUTINO,PARTICULAR,16,682.84,685.16
09PPR0788G,MATUTINO,PARTICULAR,16,626.84,536.73
09PPR0793S,MATUTINO,PARTICULAR,25,700.24,700.44
09PPR0794R,MATUTINO,PARTICULAR,23,728.31,675.99
09PPR0795Q,MATUTINO,PARTICULAR,13,684.87,658.68
09PPR0798N,MATUTINO,PARTICULAR,17,700.41,627.51
09PPR0799M,MATUTINO,PARTICULAR,21,644.79,635.99
09PPR0800L,MATUTINO,PARTICULAR,17,628.01,624.16
09PPR0801K,MATUTINO,PARTICULAR,25,822.9,826.75
09PPR0802J,MATUTINO,PARTICULAR,28,581.25,614.09
09PPR0803I,MATUTINO,PARTICULAR,21,594.69,601.29
09PPR0806F,MATUTINO,PARTICULAR,25,744.15,674.46
09PPR0809C,MATUTINO,PARTICULAR,3,660.94,637.26
09PPR0810S,MATUTINO,PARTICULAR,3,659.86,659.49
09PPR0814O,MATUTINO,PARTICULAR,16,682.09,571.57
09PPR0815N,MATUTINO,PARTICULAR,25,569.98,580.18
09PPR0820Z,MATUTINO,PARTICULAR,15,607.32,572.92
09PPR0822X,MATUTINO,PARTICULAR,23,701.72,648.94
09PPR0823W,MATUTINO,PARTICULAR,23,631.11,565.85
09PPR0824V,MATUTINO,PARTICULAR,25,716.62,601.61
09PPR0825U,MATUTINO,PARTICULAR,15,643.82,508.77
09PPR0826T,MATUTINO,PARTICULAR,21,643.44,682.58
09PPR0829Q,MATUTINO,PARTICULAR,18,618.08,633.33
09PPR0831E,MATUTINO,PARTICULAR,18,649.21,588.76
09PPR0832D,MATUTINO,PARTICULAR,17,659.73,649.18
09PPR0833C,MATUTINO,PARTICULAR,18,599.1,621.51
09PPR0838Y,MATUTINO,PARTICULAR,16,642.1,661.6
09PPR0839X,MATUTINO,PARTICULAR,27,629.04,662.55
09PPR0843J,MATUTINO,PARTICULAR,24,545.79,683.78
09PPR0844I,MATUTINO,PARTICULAR,18,621.14,607.52
09PPR0845H,MATUTINO,PARTICULAR,23,652.82,590.75
09PPR0846G,MATUTINO,PARTICULAR,19,626.28,645.92
09PPR0847F,MATUTINO,PARTICULAR,18,630.05,597.77
09PPR0848E,MATUTINO,PARTICULAR,16,616.29,609.76
09PPR0850T,MATUTINO,PARTICULAR,26,830.42,784.13
09PPR0851S,MATUTINO,PARTICULAR,25,690.66,673.09
09PPR0855O,MATUTINO,PARTICULAR,16,708.41,606.52
09PPR0860Z,MATUTINO,PARTICULAR,23,689.43,622.66
09PPR0862Y,MATUTINO,PARTICULAR,25,673.6,659.8
09PPR0866U,MATUTINO,PARTICULAR,3,595.34,572.43
09PPR0868S,MATUTINO,PARTICULAR,3,653.93,639.74
09PPR0870G,MATUTINO,PARTICULAR,25,698.92,660.56
09PPR0871F,MATUTINO,PARTICULAR,16,604.58,571.78
09PPR0875B,MATUTINO,PARTICULAR,16,614.5,665.14
09PPR0876A,VESPERTINO,PARTICULAR,21,620.51,585.85
09PPR0878Z,MATUTINO,PARTICULAR,24,634.82,620.1
09PPR0879Y,MATUTINO,PARTICULAR,27,597.68,524.46
09PPR0880N,MATUTINO,PARTICULAR,27,567.84,612.99
09PPR0883K,MATUTINO,PARTICULAR,18,625.08,644.76
09PPR0885I,MATUTINO,PARTICULAR,21,615.44,650.4
09PPR0886H,MATUTINO,PARTICULAR,26,574.16,643.55
09PPR0889E,MATUTINO,PARTICULAR,27,699.18,692
09PPR0891T,MATUTINO,PARTICULAR,18,553.63,555.22
09PPR0892S,MATUTINO,PARTICULAR,3,649.41,653.75
09PPR0893R,MATUTINO,PARTICULAR,21,696.18,682.43
09PPR0895P,MATUTINO,PARTICULAR,15,666.94,617.23
09PPR0897N,MATUTINO,PARTICULAR,25,634.86,657.45
09PPR0898M,MATUTINO,PARTICULAR,23,709.57,686.86
09PPR0899L,MATUTINO,PARTICULAR,25,667.39,682.39
09PPR0901J,MATUTINO,PARTICULAR,23,562.74,529.07
09PPR0902I,MATUTINO,PARTICULAR,18,699.64,697.97
09PPR0903H,MATUTINO,PARTICULAR,23,656.36,611.14
09PPR0906E,MATUTINO,PARTICULAR,3,640.69,658.85
09PPR0907D,MATUTINO,PARTICULAR,18,592.23,616.18
09PPR0910R,MATUTINO,PARTICULAR,23,575.91,541.52
09PPR0912P,MATUTINO,PARTICULAR,17,703.9,627.26
09PPR0914N,MATUTINO,PARTICULAR,16,680.96,672.5
09PPR0915M,MATUTINO,PARTICULAR,16,663.62,588.61
09PPR0916L,MATUTINO,PARTICULAR,28,685.36,690.45
09PPR0917K,MATUTINO,PARTICULAR,16,677.58,649.57
09PPR0919I,MATUTINO,PARTICULAR,18,619.33,609.9
09PPR0920Y,MATUTINO,PARTICULAR,26,588.2,625.75
09PPR0923V,MATUTINO,PARTICULAR,21,565.99,690.22
09PPR0924U,MATUTINO,PARTICULAR,25,634.91,644.12
09PPR0925T,MATUTINO,PARTICULAR,16,617.58,615.31
09PPR0926S,MATUTINO,PARTICULAR,13,658.92,653
09PPR0927R,MATUTINO,PARTICULAR,26,730.55,665.28
09PPR0928Q,MATUTINO,PARTICULAR,21,665.55,668.92
09PPR0932C,MATUTINO,PARTICULAR,22,673.34,651.48
09PPR0933B,MATUTINO,PARTICULAR,23,638.09,681.45
09PPR0934A,MATUTINO,PARTICULAR,18,615.85,548.39
09PPR0935Z,MATUTINO,PARTICULAR,15,646.04,612.7
09PPR0937Y,MATUTINO,PARTICULAR,16,671.68,629.67
09PPR0938X,MATUTINO,PARTICULAR,16,518.33,623.11
09PPR0939W,MATUTINO,PARTICULAR,16,645.91,613.05
09PPR0940L,MATUTINO,PARTICULAR,3,704.16,681.92
09PPR0941K,MATUTINO,PARTICULAR,22,680.48,572.75
09PPR0942J,MATUTINO,PARTICULAR,16,593.14,647.49
09PPR0945G,MATUTINO,PARTICULAR,26,560.58,634.25
09PPR0946F,MATUTINO,PARTICULAR,18,524.78,552.77
09PPR0948D,MATUTINO,PARTICULAR,19,611.88,663.11
09PPR0949C,MATUTINO,PARTICULAR,18,606.34,620.55
09PPR0953P,MATUTINO,PARTICULAR,16,634.81,631.04
09PPR0954O,MATUTINO,PARTICULAR,22,653.53,613.9
09PPR0955N,MATUTINO,PARTICULAR,24,665.27,642.15
09PPR0956M,MATUTINO,PARTICULAR,16,628.86,666.82
09PPR0957L,MATUTINO,PARTICULAR,28,676.97,617.64
09PPR0958K,MATUTINO,PARTICULAR,28,583.99,618.48
09PPR0959J,MATUTINO,PARTICULAR,24,610.32,627.41
09PPR0962X,MATUTINO,PARTICULAR,25,602.31,676.86
09PPR0963W,MATUTINO,PARTICULAR,18,663.93,579.95
09PPR0964V,MATUTINO,PARTICULAR,16,654.97,673.19
